PRENEI_MENS,PRELIQ_MENS,PRETOTM_MENS,T_MENS,EVAP_MENS,ETP_MENS,PE_MENS,SWI_MENS,DRAINC_MENS,RUNC_MENS,ECOULEMENT_MENS,ville,Annee,Mois,longitude,latitude,Departement,distance_km
12.0,116.4,128.4,3.6,5.8,10.4,122.6,0.96,72.1,21.5,40.1,Ville 7603,1975,1,5.65,45.25,Isere,8.883688380374108
0.0,9.5,9.5,3.5,19.1,22.1,-9.6,0.91,54.8,1.1,0.0,Ville 7603,1975,2,5.65,45.25,Isere,8.883688380374108
23.7,82.1,105.8,4.1,20.5,24.0,85.3,0.9,44.5,14.2,27.4,Ville 7603,1975,3,5.65,45.25,Isere,8.883688380374108
18.4,65.9,84.3,8.7,61.1,68.6,23.2,0.9,54.7,12.2,25.9,Ville 7603,1975,4,5.65,45.25,Isere,8.883688380374108
0.0,120.0,120.0,12.7,76.5,77.7,43.5,0.7,10.9,10.7,0.0,Ville 7603,1975,5,5.65,45.25,Isere,8.883688380374108
0.0,99.2,99.2,15.7,102.0,100.4,-2.8,0.71,11.5,8.0,0.0,Ville 7603,1975,6,5.65,45.25,Isere,8.883688380374108
0.0,43.1,43.1,19.9,110.3,134.3,-67.2,0.57,6.2,3.2,0.0,Ville 7603,1975,7,5.65,45.25,Isere,8.883688380374108
0.0,138.1,138.1,19.3,91.8,92.9,46.3,0.47,4.3,7.7,0.0,Ville 7603,1975,8,5.65,45.25,Isere,8.883688380374108
0.0,207.1,207.1,16.0,56.7,48.8,150.4,0.78,35.8,30.9,0.0,Ville 7603,1975,9,5.65,45.25,Isere,8.883688380374108
0.0,62.3,62.3,8.8,38.7,33.6,23.6,0.86,35.6,8.3,0.0,Ville 7603,1975,10,5.65,45.25,Isere,8.883688380374108
0.0,162.7,162.7,5.1,13.5,10.5,149.2,0.93,66.7,26.7,0.0,Ville 7603,1975,11,5.65,45.25,Isere,8.883688380374108
27.3,49.5,76.8,2.1,6.9,13.2,69.9,0.99,97.1,12.8,34.0,Ville 7603,1975,12,5.65,45.25,Isere,8.883688380374108
4.2,11.3,15.5,1.6,7.6,13.1,7.9,0.82,23.9,1.5,3.6,Ville 7603,1976,1,5.65,45.25,Isere,8.883688380374108
31.2,52.4,83.6,3.2,9.7,21.2,73.9,0.9,35.4,19.4,49.9,Ville 7603,1976,2,5.65,45.25,Isere,8.883688380374108
21.0,46.5,67.5,5.3,36.8,48.2,30.7,0.88,41.7,9.2,26.6,Ville 7603,1976,3,5.65,45.25,Isere,8.883688380374108
4.7,60.6,65.3,8.5,56.6,64.2,8.7,0.76,15.2,6.1,5.8,Ville 7603,1976,4,5.65,45.25,Isere,8.883688380374108
0.0,24.4,24.4,14.8,82.5,104.0,-58.1,0.59,7.0,1.0,0.0,Ville 7603,1976,5,5.65,45.25,Isere,8.883688380374108
0.0,21.0,21.0,19.6,69.1,138.6,-48.1,0.34,1.4,0.2,0.0,Ville 7603,1976,6,5.65,45.25,Isere,8.883688380374108
0.0,80.2,80.2,19.9,83.5,110.9,-3.3,0.28,0.6,2.2,0.0,Ville 7603,1976,7,5.65,45.25,Isere,8.883688380374108
0.0,116.4,116.4,17.9,59.3,95.8,57.1,0.23,2.1,5.4,0.0,Ville 7603,1976,8,5.65,45.25,Isere,8.883688380374108
0.0,136.3,136.3,13.5,57.8,50.4,78.5,0.58,11.8,15.2,0.0,Ville 7603,1976,9,5.65,45.25,Isere,8.883688380374108
0.0,99.6,99.6,10.7,26.1,19.6,73.5,0.77,18.7,11.3,0.0,Ville 7603,1976,10,5.65,45.25,Isere,8.883688380374108
4.2,117.7,121.9,4.7,11.9,11.9,110.0,0.95,73.8,19.3,4.6,Ville 7603,1976,11,5.65,45.25,Isere,8.883688380374108
16.2,77.8,94.0,1.3,5.3,10.3,88.7,0.96,72.3,15.7,9.9,Ville 7603,1976,12,5.65,45.25,Isere,8.883688380374108
36.4,82.2,118.6,1.8,0.0,6.7,118.6,0.93,28.9,62.0,79.7,Ville 7603,1977,1,5.65,45.25,Isere,8.883688380374108
25.7,175.5,201.2,4.9,6.8,11.7,194.4,1.06,107.4,93.1,100.0,Ville 7603,1977,2,5.65,45.25,Isere,8.883688380374108
1.1,103.5,104.6,7.6,30.8,29.8,73.8,0.95,70.1,14.8,1.2,Ville 7603,1977,3,5.65,45.25,Isere,8.883688380374108
3.2,147.7,150.9,8.7,49.3,52.5,101.6,0.9,51.3,21.8,3.2,Ville 7603,1977,4,5.65,45.25,Isere,8.883688380374108
0.0,117.2,117.2,12.3,67.8,62.8,49.4,0.97,77.8,15.3,0.0,Ville 7603,1977,5,5.65,45.25,Isere,8.883688380374108
0.0,105.7,105.7,15.7,93.4,92.4,12.3,0.77,19.7,9.5,0.0,Ville 7603,1977,6,5.65,45.25,Isere,8.883688380374108
0.0,175.3,175.3,18.3,118.8,118.6,56.5,0.74,15.9,21.6,0.0,Ville 7603,1977,7,5.65,45.25,Isere,8.883688380374108
0.0,112.9,112.9,16.7,96.1,92.2,16.8,0.79,20.8,11.2,0.0,Ville 7603,1977,8,5.65,45.25,Isere,8.883688380374108
0.0,16.6,16.6,14.0,64.0,70.6,-47.4,0.69,13.7,1.4,0.0,Ville 7603,1977,9,5.65,45.25,Isere,8.883688380374108
0.0,182.3,182.3,11.5,35.2,30.2,147.1,0.76,23.7,23.2,0.0,Ville 7603,1977,10,5.65,45.25,Isere,8.883688380374108
3.1,109.1,112.2,4.7,17.3,13.1,94.9,0.99,86.6,17.5,3.2,Ville 7603,1977,11,5.65,45.25,Isere,8.883688380374108
5.2,100.2,105.4,2.3,5.9,10.7,99.5,0.97,78.4,20.1,8.2,Ville 7603,1977,12,5.65,45.25,Isere,8.883688380374108
88.5,69.4,157.9,1.1,4.6,11.2,153.3,0.94,54.1,30.3,57.0,Ville 7603,1978,1,5.65,45.25,Isere,8.883688380374108
96.6,92.0,188.6,1.6,-0.6,10.2,189.2,0.99,80.4,55.1,147.1,Ville 7603,1978,2,5.65,45.25,Isere,8.883688380374108
25.6,157.3,182.9,5.6,12.8,27.7,170.1,1.09,202.7,71.6,196.5,Ville 7603,1978,3,5.65,45.25,Isere,8.883688380374108
5.1,73.6,78.7,7.1,44.9,47.0,33.8,0.92,57.6,9.4,5.7,Ville 7603,1978,4,5.65,45.25,Isere,8.883688380374108
0.0,117.5,117.5,11.6,69.4,65.2,48.1,0.9,46.5,14.4,0.0,Ville 7603,1978,5,5.65,45.25,Isere,8.883688380374108
0.0,86.9,86.9,15.8,94.5,94.9,-7.6,0.74,14.4,7.1,0.0,Ville 7603,1978,6,5.65,45.25,Isere,8.883688380374108
0.0,69.3,69.3,18.1,103.8,112.4,-34.5,0.67,11.0,5.9,0.0,Ville 7603,1978,7,5.65,45.25,Isere,8.883688380374108
0.0,79.7,79.7,17.3,84.7,101.8,-5.0,0.54,6.7,6.2,0.0,Ville 7603,1978,8,5.65,45.25,Isere,8.883688380374108
0.0,37.5,37.5,14.6,49.1,77.7,-11.6,0.4,1.9,1.4,0.0,Ville 7603,1978,9,5.65,45.25,Isere,8.883688380374108
0.0,27.8,27.8,9.3,31.3,43.3,-3.5,0.38,0.2,1.1,0.0,Ville 7603,1978,10,5.65,45.25,Isere,8.883688380374108
2.8,9.2,12.0,4.2,9.1,22.4,2.9,0.33,0.0,0.3,1.0,Ville 7603,1978,11,5.65,45.25,Isere,8.883688380374108
2.7,101.9,104.6,3.7,6.5,10.7,98.1,0.5,7.7,9.7,8.6,Ville 7603,1978,12,5.65,45.25,Isere,8.883688380374108
54.1,73.7,127.8,-0.7,1.3,6.3,126.5,0.76,11.6,56.6,81.5,Ville 7603,1979,1,5.65,45.25,Isere,8.883688380374108
5.7,110.1,115.8,3.4,8.7,12.2,107.1,0.93,59.7,57.6,54.6,Ville 7603,1979,2,5.65,45.25,Isere,8.883688380374108
4.5,128.3,132.8,6.1,27.8,27.2,105.0,0.94,62.1,19.2,5.9,Ville 7603,1979,3,5.65,45.25,Isere,8.883688380374108
7.8,97.4,105.2,7.5,50.3,51.0,54.9,0.94,60.3,13.5,10.2,Ville 7603,1979,4,5.65,45.25,Isere,8.883688380374108
0.3,83.4,83.7,13.3,87.7,90.2,-4.0,0.79,27.9,7.9,0.3,Ville 7603,1979,5,5.65,45.25,Isere,8.883688380374108
0.0,101.8,101.8,17.7,96.7,97.4,5.1,0.74,12.7,9.3,0.0,Ville 7603,1979,6,5.65,45.25,Isere,8.883688380374108
0.0,39.0,39.0,19.5,103.4,135.9,-64.4,0.5,5.0,1.7,0.0,Ville 7603,1979,7,5.65,45.25,Isere,8.883688380374108
0.0,156.0,156.0,17.6,89.8,95.9,66.2,0.46,6.2,11.3,0.0,Ville 7603,1979,8,5.65,45.25,Isere,8.883688380374108
0.0,48.2,48.2,14.9,67.9,71.4,-19.7,0.52,3.2,2.7,0.0,Ville 7603,1979,9,5.65,45.25,Isere,8.883688380374108
0.0,147.9,147.9,11.5,25.9,22.5,122.0,0.69,22.6,18.0,0.0,Ville 7603,1979,10,5.65,45.25,Isere,8.883688380374108
0.2,101.2,101.4,4.3,16.2,15.9,85.2,0.93,59.5,14.9,0.2,Ville 7603,1979,11,5.65,45.25,Isere,8.883688380374108
28.6,146.9,175.5,2.8,10.0,12.6,165.5,0.97,84.1,31.6,20.7,Ville 7603,1979,12,5.65,45.25,Isere,8.883688380374108
22.9,69.6,92.5,0.6,1.6,11.5,90.9,0.96,43.9,59.3,75.7,Ville 7603,1980,1,5.65,45.25,Isere,8.883688380374108
0.0,93.0,93.0,4.2,13.8,17.2,79.2,0.96,64.3,54.9,49.1,Ville 7603,1980,2,5.65,45.25,Isere,8.883688380374108
27.2,117.3,144.5,4.9,22.7,27.1,121.8,0.95,71.7,21.2,30.6,Ville 7603,1980,3,5.65,45.25,Isere,8.883688380374108
0.5,39.3,39.8,7.5,57.0,63.6,-17.2,0.85,35.3,3.3,0.7,Ville 7603,1980,4,5.65,45.25,Isere,8.883688380374108
0.0,111.6,111.6,11.4,61.0,61.9,50.6,0.76,15.1,11.2,0.0,Ville 7603,1980,5,5.65,45.25,Isere,8.883688380374108
0.0,138.6,138.6,15.1,96.8,90.4,41.8,0.83,23.2,14.6,0.0,Ville 7603,1980,6,5.65,45.25,Isere,8.883688380374108
0.0,116.3,116.3,17.2,108.3,111.7,8.0,0.84,38.5,14.8,0.0,Ville 7603,1980,7,5.65,45.25,Isere,8.883688380374108
0.0,73.2,73.2,19.2,88.0,107.7,-14.8,0.54,7.0,4.3,0.0,Ville 7603,1980,8,5.65,45.25,Isere,8.883688380374108
0.0,67.0,67.0,15.9,73.7,77.0,-6.7,0.52,3.4,4.2,0.0,Ville 7603,1980,9,5.65,45.25,Isere,8.883688380374108
0.0,213.3,213.3,9.3,35.6,32.3,177.7,0.75,43.0,30.5,0.0,Ville 7603,1980,10,5.65,45.25,Isere,8.883688380374108
16.5,68.6,85.1,4.5,14.4,11.4,70.7,0.92,51.2,9.9,7.3,Ville 7603,1980,11,5.65,45.25,Isere,8.883688380374108
50.1,53.5,103.6,-0.4,0.8,8.7,102.8,0.94,53.2,33.5,69.0,Ville 7603,1980,12,5.65,45.25,Isere,8.883688380374108
80.7,96.7,177.4,-1.1,0.9,13.1,176.5,0.95,51.6,75.2,99.9,Ville 7603,1981,1,5.65,45.25,Isere,8.883688380374108
19.9,36.7,56.6,0.4,2.5,16.0,54.1,0.92,35.0,15.2,34.6,Ville 7603,1981,2,5.65,45.25,Isere,8.883688380374108
7.8,104.9,112.7,7.2,17.0,29.0,95.7,0.99,85.8,75.7,131.3,Ville 7603,1981,3,5.65,45.25,Isere,8.883688380374108
5.8,26.2,32.0,10.8,53.8,59.6,-21.8,0.82,33.9,3.0,7.7,Ville 7603,1981,4,5.65,45.25,Isere,8.883688380374108
0.0,127.3,127.3,12.7,68.9,66.6,58.4,0.81,20.3,14.1,0.0,Ville 7603,1981,5,5.65,45.25,Isere,8.883688380374108
0.0,74.1,74.1,17.2,101.2,115.1,-27.1,0.68,15.3,6.0,0.0,Ville 7603,1981,6,5.65,45.25,Isere,8.883688380374108
0.0,136.5,136.5,17.5,112.7,114.9,23.8,0.66,10.0,12.4,0.0,Ville 7603,1981,7,5.65,45.25,Isere,8.883688380374108
0.0,18.8,18.8,18.9,79.3,110.1,-60.5,0.51,5.4,0.8,0.0,Ville 7603,1981,8,5.65,45.25,Isere,8.883688380374108
0.0,189.2,189.2,16.0,51.0,56.1,138.2,0.54,13.7,20.1,0.0,Ville 7603,1981,9,5.65,45.25,Isere,8.883688380374108
1.2,141.7,142.9,10.5,37.5,29.4,105.4,0.92,54.1,19.1,1.2,Ville 7603,1981,10,5.65,45.25,Isere,8.883688380374108
19.8,48.1,67.9,4.9,21.6,22.0,46.3,0.84,32.3,9.5,30.9,Ville 7603,1981,11,5.65,45.25,Isere,8.883688380374108
42.7,169.1,211.8,2.3,12.8,12.8,199.0,1.05,140.4,46.6,76.9,Ville 7603,1981,12,5.65,45.25,Isere,8.883688380374108
5.8,87.8,93.6,4.2,12.5,17.4,81.1,0.97,95.0,15.7,9.5,Ville 7603,1982,1,5.65,45.25,Isere,8.883688380374108
1.7,16.1,17.8,3.8,13.8,15.0,4.0,0.84,25.8,1.9,1.7,Ville 7603,1982,2,5.65,45.25,Isere,8.883688380374108
14.5,86.8,101.3,4.9,34.6,36.3,66.7,0.88,37.7,12.7,16.2,Ville 7603,1982,3,5.65,45.25,Isere,8.883688380374108
0.0,21.3,21.3,9.3,61.9,84.2,-40.6,0.73,18.4,1.5,0.0,Ville 7603,1982,4,5.65,45.25,Isere,8.883688380374108
0.0,80.5,80.5,14.0,85.7,95.6,-5.2,0.6,5.4,5.5,0.0,Ville 7603,1982,5,5.65,45.25,Isere,8.883688380374108
0.0,142.1,142.1,17.9,91.4,92.2,50.7,0.61,8.7,12.1,0.0,Ville 7603,1982,6,5.65,45.25,Isere,8.883688380374108
0.0,75.0,75.0,21.4,96.9,125.0,-21.9,0.48,5.4,5.0,0.0,Ville 7603,1982,7,5.65,45.25,Isere,8.883688380374108
0.0,141.7,141.7,18.4,89.4,90.9,52.3,0.51,8.0,11.5,0.0,Ville 7603,1982,8,5.65,45.25,Isere,8.883688380374108
0.0,120.9,120.9,16.6,69.3,62.9,51.6,0.68,13.3,13.0,0.0,Ville 7603,1982,9,5.65,45.25,Isere,8.883688380374108
0.0,160.9,160.9,10.2,35.0,24.0,125.9,0.93,71.7,23.7,0.0,Ville 7603,1982,10,5.65,45.25,Isere,8.883688380374108
0.7,129.1,129.8,6.6,21.4,14.8,108.4,0.97,78.1,19.0,0.9,Ville 7603,1982,11,5.65,45.25,Isere,8.883688380374108
17.0,115.3,132.3,3.3,12.1,10.9,120.2,1.01,107.5,20.9,24.4,Ville 7603,1982,12,5.65,45.25,Isere,8.883688380374108
13.9,69.0,82.9,3.2,12.2,14.0,70.7,0.93,59.3,12.5,24.0,Ville 7603,1983,1,5.65,45.25,Isere,8.883688380374108
28.1,66.8,94.9,0.4,4.7,13.1,90.2,0.94,48.1,22.5,40.6,Ville 7603,1983,2,5.65,45.25,Isere,8.883688380374108
25.6,61.4,87.0,6.2,35.0,40.0,52.0,0.93,59.4,12.4,34.7,Ville 7603,1983,3,5.65,45.25,Isere,8.883688380374108
5.9,157.1,163.0,8.8,50.0,47.4,113.0,0.98,82.7,22.8,7.3,Ville 7603,1983,4,5.65,45.25,Isere,8.883688380374108
0.0,218.4,218.4,11.9,70.1,62.8,148.3,1.02,116.8,33.9,0.0,Ville 7603,1983,5,5.65,45.25,Isere,8.883688380374108
0.0,75.5,75.5,17.8,100.8,109.9,-25.3,0.74,24.4,5.9,0.0,Ville 7603,1983,6,5.65,45.25,Isere,8.883688380374108
0.0,31.1,31.1,23.2,107.8,155.9,-76.7,0.54,6.2,2.1,0.0,Ville 7603,1983,7,5.65,45.25,Isere,8.883688380374108
0.0,60.0,60.0,19.3,62.1,97.6,-2.1,0.34,1.0,1.4,0.0,Ville 7603,1983,8,5.65,45.25,Isere,8.883688380374108
0.0,98.9,98.9,16.1,66.3,69.9,32.6,0.43,4.1,6.6,0.0,Ville 7603,1983,9,5.65,45.25,Isere,8.883688380374108
0.0,124.4,124.4,10.7,35.8,38.5,88.6,0.57,11.4,13.9,0.0,Ville 7603,1983,10,5.65,45.25,Isere,8.883688380374108
0.0,116.6,116.6,5.8,18.1,18.4,98.5,0.69,17.0,17.4,0.0,Ville 7603,1983,11,5.65,45.25,Isere,8.883688380374108
2.7,100.3,103.0,2.7,10.7,12.9,92.3,0.96,75.3,16.3,4.2,Ville 7603,1983,12,5.65,45.25,Isere,8.883688380374108
39.6,133.0,172.6,1.6,9.4,10.0,163.2,1.0,92.9,34.5,60.0,Ville 7603,1984,1,5.65,45.25,Isere,8.883688380374108
29.3,84.1,113.4,1.4,13.1,19.4,100.3,1.01,115.8,24.1,35.1,Ville 7603,1984,2,5.65,45.25,Isere,8.883688380374108
19.9,59.5,79.4,3.7,17.5,37.3,61.9,0.89,35.3,26.3,32.7,Ville 7603,1984,3,5.65,45.25,Isere,8.883688380374108
2.6,26.1,28.7,8.9,66.9,82.9,-38.2,0.82,35.4,3.4,2.6,Ville 7603,1984,4,5.65,45.25,Isere,8.883688380374108
0.0,86.1,86.1,10.5,54.5,58.4,31.6,0.64,7.1,6.5,0.0,Ville 7603,1984,5,5.65,45.25,Isere,8.883688380374108
0.0,75.0,75.0,16.7,100.8,117.2,-25.8,0.68,13.7,7.9,0.0,Ville 7603,1984,6,5.65,45.25,Isere,8.883688380374108
0.0,15.1,15.1,20.0,63.5,152.6,-48.4,0.35,2.4,0.0,0.0,Ville 7603,1984,7,5.65,45.25,Isere,8.883688380374108
0.0,75.8,75.8,17.9,71.9,98.3,3.9,0.3,1.2,2.8,0.0,Ville 7603,1984,8,5.65,45.25,Isere,8.883688380374108
0.0,187.1,187.1,13.7,58.9,58.7,128.2,0.49,11.4,17.2,0.0,Ville 7603,1984,9,5.65,45.25,Isere,8.883688380374108
0.0,109.6,109.6,10.7,39.3,33.5,70.3,0.83,30.7,14.1,0.0,Ville 7603,1984,10,5.65,45.25,Isere,8.883688380374108
0.0,77.5,77.5,8.6,14.9,16.7,62.6,0.85,30.8,9.7,0.0,Ville 7603,1984,11,5.65,45.25,Isere,8.883688380374108
5.0,53.6,58.6,3.2,11.3,13.9,47.3,0.91,46.5,7.6,5.2,Ville 7603,1984,12,5.65,45.25,Isere,8.883688380374108
41.7,67.4,109.1,-4.5,0.3,5.8,108.8,0.88,22.6,55.2,74.5,Ville 7603,1985,1,5.65,45.25,Isere,8.883688380374108
18.9,66.9,85.8,2.6,8.2,14.6,77.6,1.0,68.5,25.7,51.5,Ville 7603,1985,2,5.65,45.25,Isere,8.883688380374108
65.5,89.8,155.3,3.5,12.2,22.3,143.1,1.02,114.4,29.2,82.2,Ville 7603,1985,3,5.65,45.25,Isere,8.883688380374108
1.4,85.7,87.1,10.0,59.8,62.0,27.3,0.9,50.8,11.3,2.0,Ville 7603,1985,4,5.65,45.25,Isere,8.883688380374108
0.0,146.2,146.2,12.6,66.2,62.3,80.0,0.9,56.5,19.6,0.0,Ville 7603,1985,5,5.65,45.25,Isere,8.883688380374108
0.0,172.0,172.0,16.2,90.9,86.2,81.1,0.89,45.9,22.1,0.0,Ville 7603,1985,6,5.65,45.25,Isere,8.883688380374108
0.0,37.0,37.0,20.8,112.8,134.0,-75.8,0.63,15.0,2.2,0.0,Ville 7603,1985,7,5.65,45.25,Isere,8.883688380374108
0.0,130.6,130.6,18.2,96.6,111.1,34.0,0.53,8.5,9.6,0.0,Ville 7603,1985,8,5.65,45.25,Isere,8.883688380374108
0.0,6.7,6.7,16.2,52.3,83.9,-45.6,0.42,2.7,0.1,0.0,Ville 7603,1985,9,5.65,45.25,Isere,8.883688380374108
0.0,6.4,6.4,11.0,14.1,39.5,-7.7,0.3,0.0,0.1,0.0,Ville 7603,1985,10,5.65,45.25,Isere,8.883688380374108
23.7,46.7,70.4,2.0,7.1,9.2,63.3,0.46,3.7,4.4,19.5,Ville 7603,1985,11,5.65,45.25,Isere,8.883688380374108
0.6,52.7,53.3,2.5,6.1,10.0,47.2,0.58,6.6,6.1,4.4,Ville 7603,1985,12,5.65,45.25,Isere,8.883688380374108
88.5,114.6,203.1,0.4,0.9,6.9,202.2,0.85,55.2,47.5,121.4,Ville 7603,1986,1,5.65,45.25,Isere,8.883688380374108
15.0,53.2,68.2,-1.1,2.6,14.5,65.6,0.91,36.1,37.0,63.5,Ville 7603,1986,2,5.65,45.25,Isere,8.883688380374108
5.3,55.2,60.5,5.3,25.5,34.0,35.0,0.9,41.7,28.4,35.8,Ville 7603,1986,3,5.65,45.25,Isere,8.883688380374108
0.7,164.2,164.9,7.2,29.9,28.0,135.0,1.0,94.5,25.3,0.7,Ville 7603,1986,4,5.65,45.25,Isere,8.883688380374108
0.0,101.2,101.2,15.5,94.0,89.8,7.2,0.87,39.5,10.4,0.0,Ville 7603,1986,5,5.65,45.25,Isere,8.883688380374108
0.0,61.7,61.7,17.5,106.8,116.7,-45.1,0.72,13.4,5.2,0.0,Ville 7603,1986,6,5.65,45.25,Isere,8.883688380374108
0.0,59.4,59.4,19.8,84.5,127.0,-25.1,0.45,4.5,2.2,0.0,Ville 7603,1986,7,5.65,45.25,Isere,8.883688380374108
0.0,138.2,138.2,18.2,99.7,96.2,38.5,0.48,5.4,9.9,0.0,Ville 7603,1986,8,5.65,45.25,Isere,8.883688380374108
0.0,62.8,62.8,15.7,55.3,58.6,7.5,0.48,3.7,3.6,0.0,Ville 7603,1986,9,5.65,45.25,Isere,8.883688380374108
0.1,77.8,77.9,12.0,34.7,34.3,43.2,0.5,6.7,6.5,0.0,Ville 7603,1986,10,5.65,45.25,Isere,8.883688380374108
0.0,56.0,56.0,4.9,16.5,15.2,39.5,0.68,10.5,5.7,0.0,Ville 7603,1986,11,5.65,45.25,Isere,8.883688380374108
62.9,93.1,156.0,1.1,6.5,8.1,149.5,0.85,43.8,22.6,51.1,Ville 7603,1986,12,5.65,45.25,Isere,8.883688380374108
41.7,48.7,90.4,-2.6,2.2,9.2,88.2,0.98,70.9,25.1,68.3,Ville 7603,1987,1,5.65,45.25,Isere,8.883688380374108
4.9,62.3,67.2,2.4,3.8,12.5,63.4,0.95,43.7,29.2,43.4,Ville 7603,1987,2,5.65,45.25,Isere,8.883688380374108
25.1,56.6,81.7,3.9,21.1,26.9,60.6,0.94,61.8,11.3,28.1,Ville 7603,1987,3,5.65,45.25,Isere,8.883688380374108
0.0,105.0,105.0,10.6,62.8,69.9,42.2,0.92,75.5,16.9,0.0,Ville 7603,1987,4,5.65,45.25,Isere,8.883688380374108
5.0,147.9,152.9,11.2,73.8,71.3,79.1,0.87,41.8,18.4,7.3,Ville 7603,1987,5,5.65,45.25,Isere,8.883688380374108
0.0,189.1,189.1,16.0,90.8,86.2,98.3,0.92,57.6,24.7,0.0,Ville 7603,1987,6,5.65,45.25,Isere,8.883688380374108
0.0,155.5,155.5,19.5,111.9,108.0,43.6,0.86,35.9,18.9,0.0,Ville 7603,1987,7,5.65,45.25,Isere,8.883688380374108
0.0,115.9,115.9,19.0,98.3,104.9,17.6,0.71,17.8,12.1,0.0,Ville 7603,1987,8,5.65,45.25,Isere,8.883688380374108
0.0,56.4,56.4,17.2,67.5,72.1,-11.1,0.66,11.1,4.4,0.0,Ville 7603,1987,9,5.65,45.25,Isere,8.883688380374108
0.0,164.2,164.2,12.0,25.2,19.3,139.0,0.86,42.7,22.7,0.0,Ville 7603,1987,10,5.65,45.25,Isere,8.883688380374108
0.9,77.4,78.3,5.1,14.9,12.4,63.4,0.95,67.4,11.0,0.9,Ville 7603,1987,11,5.65,45.25,Isere,8.883688380374108
0.0,62.2,62.2,3.0,8.2,9.1,54.0,0.91,47.8,8.2,0.0,Ville 7603,1987,12,5.65,45.25,Isere,8.883688380374108
6.9,109.0,115.9,4.0,8.9,11.3,107.0,0.94,60.4,17.5,11.5,Ville 7603,1988,1,5.65,45.25,Isere,8.883688380374108
37.2,88.5,125.7,2.0,15.4,22.4,110.3,1.0,106.1,18.9,26.9,Ville 7603,1988,2,5.65,45.25,Isere,8.883688380374108
21.7,181.6,203.3,5.1,18.0,29.8,185.3,1.0,110.4,42.7,38.2,Ville 7603,1988,3,5.65,45.25,Isere,8.883688380374108
0.0,100.0,100.0,10.7,50.2,49.0,49.8,0.96,73.9,13.1,0.0,Ville 7603,1988,4,5.65,45.25,Isere,8.883688380374108
0.0,141.2,141.2,14.6,69.8,64.0,71.4,0.92,53.7,17.6,0.0,Ville 7603,1988,5,5.65,45.25,Isere,8.883688380374108
0.0,75.2,75.2,16.5,97.1,98.4,-21.9,0.81,28.0,6.4,0.0,Ville 7603,1988,6,5.65,45.25,Isere,8.883688380374108
0.0,78.2,78.2,19.7,114.0,129.4,-35.8,0.67,14.4,8.2,0.0,Ville 7603,1988,7,5.65,45.25,Isere,8.883688380374108
0.0,83.4,83.4,19.6,81.3,103.4,2.1,0.44,3.5,3.6,0.0,Ville 7603,1988,8,5.65,45.25,Isere,8.883688380374108
0.0,89.8,89.8,14.7,59.3,59.3,30.5,0.53,6.3,7.3,0.0,Ville 7603,1988,9,5.65,45.25,Isere,8.883688380374108
0.0,161.7,161.7,11.7,34.9,29.4,126.8,0.78,35.6,23.5,0.0,Ville 7603,1988,10,5.65,45.25,Isere,8.883688380374108
5.3,33.4,38.7,3.8,15.1,16.3,23.6,0.79,17.8,3.9,5.9,Ville 7603,1988,11,5.65,45.25,Isere,8.883688380374108
8.3,74.5,82.8,1.1,5.2,8.4,77.6,0.92,47.8,13.5,10.1,Ville 7603,1988,12,5.65,45.25,Isere,8.883688380374108
8.1,7.7,15.8,-0.1,4.3,12.4,11.5,0.85,20.0,3.4,13.0,Ville 7603,1989,1,5.65,45.25,Isere,8.883688380374108
1.5,40.0,41.5,3.5,14.1,20.7,27.4,0.8,17.4,5.3,2.8,Ville 7603,1989,2,5.65,45.25,Isere,8.883688380374108
0.0,88.3,88.3,8.0,37.8,40.9,50.5,0.89,41.6,11.9,0.0,Ville 7603,1989,3,5.65,45.25,Isere,8.883688380374108
14.5,154.8,169.3,8.1,42.2,36.6,127.1,0.95,74.7,25.5,26.2,Ville 7603,1989,4,5.65,45.25,Isere,8.883688380374108
0.0,64.4,64.4,15.4,101.8,108.6,-37.4,0.78,25.0,5.3,0.0,Ville 7603,1989,5,5.65,45.25,Isere,8.883688380374108
0.0,27.9,27.9,17.2,86.5,111.4,-58.6,0.54,5.1,1.5,0.0,Ville 7603,1989,6,5.65,45.25,Isere,8.883688380374108
0.0,68.8,68.8,20.7,85.0,120.9,-16.2,0.38,1.9,2.4,0.0,Ville 7603,1989,7,5.65,45.25,Isere,8.883688380374108
0.0,31.7,31.7,19.7,51.6,105.6,-19.9,0.25,0.4,0.4,0.0,Ville 7603,1989,8,5.65,45.25,Isere,8.883688380374108
0.0,35.5,35.5,15.2,30.0,54.1,5.5,0.22,0.1,0.9,0.0,Ville 7603,1989,9,5.65,45.25,Isere,8.883688380374108
0.0,36.2,36.2,10.4,28.8,41.4,7.4,0.26,0.3,1.2,0.0,Ville 7603,1989,10,5.65,45.25,Isere,8.883688380374108
0.0,47.3,47.3,4.4,15.8,17.4,31.5,0.36,1.6,2.7,0.0,Ville 7603,1989,11,5.65,45.25,Isere,8.883688380374108
0.0,42.5,42.5,2.9,8.7,14.5,33.8,0.42,2.3,3.2,0.0,Ville 7603,1989,12,5.65,45.25,Isere,8.883688380374108
24.3,16.4,40.7,0.4,5.9,15.5,34.8,0.49,0.9,2.5,14.0,Ville 7603,1990,1,5.65,45.25,Isere,8.883688380374108
